Id,Label
5795,0
5796,3
5797,4
5798,7
5799,1
5800,3
5801,7
5802,0
5803,7
5804,2
5805,2
5806,4
5807,1
5808,5
5809,4
5810,0
5811,1
5812,4
5813,2
5814,7
5815,0
5816,4
5817,6
5818,1
5819,0
5820,1
5821,3
5822,7
5823,3
5824,4
5825,5
5826,0
5827,1
5828,9
5829,4
5830,7
5831,7
5832,7
5833,0
5834,4
5835,2
5836,3
5837,0
5838,2
5839,4
5840,4
5841,3
5842,1
5843,4
5844,1
5845,1
5846,1
5847,0
5848,4
5849,5
5850,2
5851,9
5852,7
5853,4
5854,1
5855,1
5856,5
5857,3
5858,6
5859,5
5860,6
5861,9
5862,1
5863,2
5864,9
5865,7
5866,3
5867,6
5868,0
5869,1
5870,5
5871,4
5872,1
5873,0
5874,2
5875,0
5876,0
5877,4
5878,3
5879,0
5880,1
5881,1
5882,7
5883,7
5884,0
5885,0
5886,0
5887,3
5888,4
5889,1
5890,1
5891,4
5892,4
5893,1
5894,2
5895,4
5896,3
5897,0
5898,4
5899,1
5900,2
5901,1
5902,3
5903,2
5904,1
5905,8
5906,5
5907,4
5908,4
5909,2
5910,1
5911,4
5912,5
5913,3
5914,3
5915,5
5916,5
5917,3
5918,4
5919,1
5920,1
5921,5
5922,2
5923,5
5924,0
5925,0
5926,3
5927,7
5928,8
5929,4
5930,7
5931,1
5932,1
5933,0
5934,1
5935,3
5936,7
5937,1
5938,0
5939,5
5940,4
5941,2
5942,1
5943,9
5944,3
5945,4
5946,5
5947,5
5948,4
5949,4
5950,6
5951,4
5952,7
5953,1
5954,4
5955,4
5956,1
5957,6
5958,0
5959,2
5960,6
5961,5
5962,2
5963,2
5964,1
5965,5
5966,1
5967,2
5968,4
5969,7
5970,0
5971,7
5972,0
5973,1
5974,4
5975,2
5976,2
5977,4
5978,0
5979,3
5980,1
5981,2
5982,7
5983,1
5984,3
5985,4
5986,2
5987,7
5988,0
5989,2
5990,6
5991,7
5992,1
5993,4
5994,5
5995,2
5996,3
5997,1
5998,3
5999,1
6000,0
6001,6
6002,1
6003,6
6004,3
6005,3
6006,1
6007,3
6008,6
6009,1
6010,4
6011,1
6012,0
6013,4
6014,1
6015,6
6016,5
6017,4
6018,1
6019,3
6020,4
6021,1
6022,3
6023,5
6024,4
6025,3
6026,7
6027,7
6028,6
6029,1
6030,7
6031,5
6032,1
6033,2
6034,3
6035,4
6036,6
6037,5
6038,5
6039,4
6040,0
6041,2
6042,1
6043,0
6044,5
6045,9
6046,0
6047,3
6048,2
6049,4
6050,0
6051,4
6052,6
6053,2
6054,5
6055,0
6056,7
6057,0
6058,1
6059,0
6060,1
6061,8
6062,2
6063,6
6064,0
6065,6
6066,5
6067,5
6068,1
6069,3
6070,2
6071,1
6072,2
6073,5
6074,9
6075,1
6076,2
6077,2
6078,4
6079,4
6080,2
6081,4
6082,4
6083,1
6084,6
6085,1
6086,0
6087,1
6088,3
6089,6
6090,4
6091,6
6092,3
6093,5
6094,1
6095,5
6096,7
6097,7
6098,3
6099,4
6100,6
6101,5
6102,2
6103,3
6104,9
6105,7
6106,7
6107,0
6108,2
6109,1
6110,2
6111,6
6112,1
6113,4
6114,0
6115,5
6116,1
6117,0
6118,6
6119,2
6120,1
6121,1
6122,4
6123,2
6124,4
6125,6
6126,5
6127,3
6128,6
6129,2
6130,2
6131,9
6132,9
6133,2
6134,2
6135,6
6136,6
6137,4
6138,7
6139,3
6140,0
6141,1
6142,4
6143,2
6144,2
6145,5
6146,0
6147,5
6148,3
6149,7
6150,8
6151,3
6152,0
6153,4
6154,5
6155,1
6156,5
6157,1
6158,5
6159,3
6160,7
6161,0
6162,0
6163,3
6164,0
6165,1
6166,3
6167,2
6168,4
6169,0
6170,4
6171,4
6172,7
6173,3
6174,4
6175,2
6176,3
6177,4
6178,7
6179,3
6180,1
6181,7
6182,1
6183,2
6184,1
6185,3
6186,1
6187,3
6188,1
6189,1
6190,5
6191,4
6192,0
6193,9
6194,2
6195,1
6196,1
6197,0
6198,0
6199,5
6200,2
6201,7
6202,0
6203,4
6204,4
6205,2
6206,6
6207,5
6208,5
6209,6
6210,0
6211,2
6212,0
6213,8
6214,0
6215,5
6216,5
6217,0
6218,7
6219,1
6220,6
6221,3
6222,1
6223,5
6224,5
6225,4
6226,5
6227,7
6228,2
6229,5
6230,1
6231,1
6232,4
6233,7
6234,4
6235,5
6236,4
6237,3
6238,8
6239,0
6240,1
6241,3
6242,3
6243,1
6244,5
6245,6
6246,4
6247,5
6248,3
6249,6
6250,4
6251,6
6252,7
6253,5
6254,2
6255,1
6256,2
6257,4
6258,2
6259,0
6260,1
6261,9
6262,7
6263,0
6264,1
6265,6
6266,5
6267,0
6268,7
6269,0
6270,6
6271,0
6272,8
6273,1
6274,0
6275,5
6276,7
6277,3
6278,2
6279,0
6280,5
6281,4
6282,1
6283,0
6284,7
6285,8
6286,1
6287,8
6288,1
6289,5
6290,1
6291,1
6292,5
6293,4
6294,7
6295,7
6296,4
6297,4
6298,1
6299,5
6300,0
6301,4
6302,2
6303,3
6304,3
6305,4
6306,2
6307,5
6308,4
6309,0
6310,1
6311,5
6312,5
6313,0
6314,5
6315,2
6316,0
6317,5
6318,5
6319,4
6320,4
6321,2
6322,0
6323,5
6324,2
6325,1
6326,0
6327,6
6328,6
6329,4
6330,4
6331,6
6332,1
6333,1
6334,1
6335,1
6336,2
6337,6
6338,5
6339,3
6340,7
6341,6
6342,0
6343,7
6344,0
6345,3
6346,2
6347,2
6348,0
6349,5
6350,1
6351,1
6352,2
6353,5
6354,5
6355,3
6356,0
6357,3
6358,0
6359,9
6360,1
6361,5
6362,4
6363,1
6364,2
6365,5
6366,0
6367,4
6368,1
6369,1
6370,5
6371,3
6372,1
6373,5
6374,8
6375,3
6376,5
6377,6
6378,3
6379,6
6380,7
6381,2
6382,4
6383,0
6384,3
6385,2
6386,2
6387,2
6388,1
6389,7
6390,5
6391,2
6392,1
6393,4
6394,2
6395,7
6396,6
6397,6
6398,1
6399,0
6400,2
6401,3
6402,4
6403,0
6404,0
6405,0
6406,1
6407,3
6408,6
6409,4
6410,1
6411,4
6412,8
6413,6
6414,6
6415,6
6416,3
6417,1
6418,5
6419,4
6420,5
6421,5
6422,4
6423,0
6424,1
6425,4
6426,0
6427,9
6428,2
6429,0
6430,1
6431,1
6432,2
6433,1
6434,0
6435,1
6436,7
6437,1
6438,6
6439,2
6440,5
6441,0
6442,7
6443,4
6444,1
6445,1
6446,6
6447,4
6448,5
6449,5
6450,5
6451,3
6452,8
6453,2
6454,5
6455,7
6456,4
6457,0
6458,5
6459,2
6460,2
6461,6
6462,9
6463,4
6464,1
6465,1
6466,6
6467,5
6468,5
6469,0
6470,6
6471,7
6472,1
6473,4
6474,4
6475,6
6476,1
6477,7
6478,2
6479,0
6480,0
6481,0
6482,0
6483,4
6484,5
6485,2
6486,4
6487,1
6488,4
6489,2
6490,1
6491,9
6492,4
6493,0
6494,5
6495,0
6496,0
6497,0
6498,0
6499,0
6500,3
6501,5
6502,4
6503,5
6504,0
6505,4
6506,3
6507,1
6508,3
6509,0
6510,0
6511,5
6512,4
6513,6
6514,8
6515,6
6516,2
6517,1
6518,1
6519,1
6520,1
6521,9
6522,4
6523,1
6524,1
6525,1
6526,0
6527,6
6528,0
6529,6
6530,6
6531,5
6532,0
6533,0
6534,0
6535,3
6536,1
6537,3
6538,2
6539,4
6540,7
6541,3
6542,0
6543,4
6544,7
6545,2
6546,2
6547,2
6548,6
6549,2
6550,7
6551,3
6552,1
6553,5
6554,4
6555,7
6556,1
6557,2
6558,6
6559,4
6560,3
6561,1
6562,1
6563,0
6564,2
6565,1
6566,1
6567,4
6568,2
6569,9
6570,6
6571,1
6572,0
6573,2
6574,3
6575,6
6576,1
6577,0
6578,2
6579,0
6580,6
6581,7
6582,5
6583,1
6584,9
6585,0
6586,7
6587,6
6588,6
6589,4
6590,1
6591,0
6592,3
6593,5
6594,2
6595,5
6596,1
6597,6
6598,7
6599,1
6600,1
6601,3
6602,0
6603,1
6604,0
6605,1
6606,0
6607,6
6608,0
6609,1
6610,7
6611,7
6612,0
6613,4
6614,6
6615,2
6616,1
6617,2
6618,2
6619,5
6620,6
6621,6
6622,2
6623,7
6624,2
6625,1
6626,5
6627,0
6628,4
6629,4
6630,1
6631,4
6632,3
6633,7
6634,6
6635,5
6636,5
6637,1
6638,3
6639,1
6640,7
6641,1
6642,0
6643,0
6644,0
6645,6
6646,5
6647,6
6648,6
6649,1
6650,1
6651,1
6652,1
6653,2
6654,6
6655,0
6656,1
6657,9
6658,1
6659,0
6660,1
6661,0
6662,0
6663,1
6664,1
6665,6
6666,0
6667,0
6668,5
6669,4
6670,7
6671,4
6672,3
6673,2
6674,1
6675,5
6676,2
6677,4
6678,1
6679,2
6680,1
6681,0
6682,4
6683,6
6684,6
6685,7
6686,0
6687,1
6688,0
6689,5
6690,6
6691,5
6692,6
6693,6
6694,0
6695,0
6696,0
6697,2
6698,5
6699,0
6700,7
6701,5
6702,1
6703,5
6704,0
6705,4
6706,6
6707,9
6708,6
6709,4
6710,1
6711,6
6712,1
6713,5
6714,0
6715,2
6716,5
6717,5
6718,4
6719,0
6720,1
6721,2
6722,0
6723,6
6724,1
6725,2
6726,0
6727,6
6728,3
6729,0
6730,3
6731,7
6732,1
6733,0
6734,4
6735,3
6736,3
6737,4
6738,6
6739,1
6740,5
6741,0
6742,2
6743,3
6744,1
6745,2
6746,0
6747,0
6748,1
6749,6
6750,1
6751,1
6752,5
6753,5
6754,6
6755,3
6756,1
6757,9
6758,0
6759,0
6760,4
6761,5
6762,1
6763,3
6764,3
6765,2
6766,5
6767,2
6768,4
6769,5
6770,1
6771,2
6772,6
6773,5
6774,3
6775,3
6776,6
6777,6
6778,6
6779,4
6780,6
6781,7
6782,2
6783,5
6784,4
6785,0
6786,4
6787,3
6788,3
6789,1
6790,0
6791,4
6792,1
6793,6
6794,6
6795,4
6796,4
6797,9
6798,4
6799,2
6800,9
6801,1
6802,4
6803,4
6804,1
6805,1
6806,4
6807,1
6808,2
6809,5
6810,4
6811,2
6812,4
6813,1
6814,4
6815,1
6816,2
6817,2
6818,0
6819,1
6820,2
6821,5
6822,1
6823,8
6824,4
6825,7
6826,4
6827,7
6828,1
6829,8
6830,1
6831,2
6832,0
6833,6
6834,2
6835,4
6836,5
6837,5
6838,4
6839,1
6840,6
6841,0
6842,0
6843,0
6844,1
6845,5
6846,1
6847,7
6848,1
6849,3
6850,5
6851,3
6852,0
6853,7
6854,3
6855,6
6856,2
6857,1
6858,0
6859,5
6860,4
6861,0
6862,5
6863,1
6864,4
6865,0
6866,1
6867,2
6868,3
6869,4
6870,1
6871,4
6872,9
6873,6
6874,2
6875,7
6876,2
6877,0
6878,1
6879,6
6880,4
6881,4
6882,7
6883,4
6884,6
6885,4
6886,5
6887,0
6888,2
6889,3
6890,1
6891,2
6892,4
6893,6
6894,5
6895,7
6896,7
6897,1
6898,4
6899,2
6900,5
6901,5
6902,6
6903,4
6904,5
6905,0
6906,1
6907,5
6908,3
6909,2
6910,7
6911,0
6912,2
6913,4
6914,0
6915,9
6916,0
6917,6
6918,6
6919,0
6920,1
6921,4
6922,1
6923,4
6924,4
6925,4
6926,4
6927,5
6928,2
6929,1
6930,1
6931,3
6932,2
6933,7
6934,0
6935,4
6936,1
6937,0
6938,0
6939,6
6940,2
6941,5
6942,2
6943,5
6944,4
6945,3
6946,1
6947,2
6948,2
6949,3
6950,0
6951,4
6952,2
6953,1
6954,2
6955,4
6956,5
6957,0
6958,4
6959,4
6960,1
6961,3
6962,5
6963,9
6964,1
6965,5
6966,1
6967,2
6968,4
6969,4
6970,5
6971,2
6972,4
6973,5
6974,1
6975,5
6976,4
6977,1
6978,2
6979,4
6980,3
6981,1
6982,1
6983,1
6984,6
6985,3
6986,7
6987,9
6988,7
6989,2
6990,5
6991,4
6992,9
6993,4
6994,4
6995,4
6996,1
6997,4
6998,2
6999,4
7000,1
7001,7
7002,2
7003,5
7004,5
7005,0
7006,0
7007,4
7008,0
7009,0
7010,5
7011,1
7012,3
7013,7
7014,1
7015,0
7016,0
7017,2
7018,1
7019,1
7020,4
7021,6
7022,4
7023,8
7024,5
7025,1
7026,3
7027,3
7028,6
7029,4
7030,5
7031,4
7032,1
7033,4
7034,2
7035,2
7036,1
7037,7
7038,3
7039,5
7040,4
7041,1
7042,7
7043,3
7044,5
7045,5
7046,4
7047,3
7048,3
7049,4
7050,1
7051,4
7052,9
7053,7
7054,5
7055,0
7056,4
7057,1
7058,0
7059,5
7060,1
7061,6
7062,4
7063,1
7064,5
7065,3
7066,2
7067,6
7068,6
7069,4
7070,7
7071,6
7072,0
7073,1
7074,3
7075,1
7076,6
7077,1
7078,4
7079,4
7080,7
7081,7
7082,4
7083,1
7084,1
7085,3
7086,1
7087,0
7088,3
7089,4
7090,7
7091,3
7092,7
7093,0
7094,2
7095,3
7096,5
7097,7
7098,0
7099,5
7100,2
7101,3
7102,0
7103,5
7104,5
7105,2
7106,0
7107,2
7108,0
7109,1
7110,9
7111,1
7112,1
7113,7
7114,7
7115,4
7116,6
7117,4
7118,1
7119,0
7120,4
7121,2
7122,4
7123,1
7124,7
7125,4
7126,1
7127,0
7128,1
7129,5
7130,7
7131,0
7132,4
7133,4
7134,7
7135,0
7136,0
7137,3
7138,2
7139,4
7140,0
7141,7
7142,1
7143,6
7144,2
7145,1
7146,9
7147,5
7148,4
7149,0
7150,1
7151,5
7152,8
7153,5
7154,1
7155,4
7156,5
7157,5
7158,0
7159,5
7160,9
7161,4
7162,4
7163,1
7164,7
7165,6
7166,4
7167,1
7168,9
7169,3
7170,6
7171,4
7172,2
7173,0
7174,7
7175,7
7176,5
7177,5
7178,5
7179,6
7180,1
7181,0
7182,1
7183,5
7184,6
7185,9
7186,1
7187,2
7188,0
7189,2
7190,0
7191,4
7192,1
7193,4
7194,7
7195,0
7196,5
7197,1
7198,4
7199,4
7200,7
7201,1
7202,4
7203,2
7204,7
7205,1
7206,0
7207,1
7208,6
7209,0
7210,6
7211,0
7212,2
7213,8
7214,1
7215,8
7216,9
7217,7
7218,1
7219,1
7220,0
7221,7
7222,4
7223,7
7224,6
7225,5
7226,0
7227,8
7228,7
7229,4
7230,1
7231,0
7232,0
7233,1
7234,4
7235,2
7236,2
7237,8
7238,5
7239,3
7240,1
7241,0
7242,2
7243,1
7244,0
7245,1
7246,2
7247,0
7248,4
7249,1
7250,0
7251,6
7252,5
7253,0
7254,1
7255,1
7256,1
7257,0
7258,5
7259,2
7260,1
7261,5
7262,7
7263,0
7264,4
7265,5
7266,4
7267,6
7268,8
7269,4
7270,0
7271,5
7272,0
7273,7
7274,2
7275,5
7276,0
7277,4
7278,4
7279,8
7280,0
7281,4
7282,2
7283,0
7284,4
7285,4
7286,1
7287,4
7288,3
7289,3
7290,4
7291,0
7292,4
7293,1
7294,4
7295,2
7296,2
7297,3
7298,4
7299,4
7300,5
7301,0
7302,2
7303,1
7304,2
7305,6
7306,4
7307,4
7308,4
7309,3
7310,0
7311,3
7312,6
7313,0
7314,5
7315,0
7316,7
7317,8
7318,4
7319,4
7320,3
7321,5
7322,4
7323,5
7324,0
7325,0
7326,1
7327,4
7328,2
7329,1
7330,0
7331,4
7332,0
7333,5
7334,2
7335,5
7336,2
7337,2
7338,0
7339,1
7340,3
7341,1
7342,6
7343,2
7344,5
7345,5
7346,1
7347,0
7348,2
7349,4
7350,0
7351,7
7352,0
7353,2
7354,3
7355,5
7356,4
7357,4
7358,1
7359,5
7360,4
7361,2
7362,0
7363,1
7364,6
7365,0
7366,0
7367,0
7368,1
7369,4
7370,0
7371,0
7372,0
7373,0
7374,7
7375,4
7376,2
7377,2
7378,1
7379,5
7380,3
7381,3
7382,4
7383,0
7384,4
7385,7
7386,4
7387,2
7388,1
7389,3
7390,1
7391,5
7392,1
7393,2
7394,5
7395,5
7396,5
7397,7
7398,3
7399,4
7400,5
7401,6
7402,7
7403,4
7404,1
7405,1
7406,4
7407,1
7408,4
7409,2
7410,7
7411,8
7412,5
7413,6
7414,0
7415,0
7416,6
7417,5
7418,4
7419,4
7420,0
7421,7
7422,8
7423,2
7424,2
7425,7
7426,0
7427,0
7428,2
7429,1
7430,3
7431,0
7432,0
7433,4
7434,7
7435,2
7436,3
7437,4
7438,1
7439,2
7440,5
7441,6
7442,1
7443,0
7444,3
7445,4
7446,9
7447,0
7448,1
7449,1
7450,1
7451,0
7452,6
7453,7
7454,4
7455,0
7456,0
7457,1
7458,7
7459,3
7460,0
7461,5
7462,4
7463,5
7464,7
7465,0
7466,0
7467,3
7468,9
7469,1
7470,1
7471,4
7472,6
7473,4
7474,4
7475,4
7476,6
7477,6
7478,1
7479,3
7480,0
7481,1
7482,2
7483,6
7484,1
7485,1
7486,6
7487,1
7488,1
7489,4
7490,5
7491,1
7492,2
7493,6
7494,7
7495,6
7496,1
7497,7
7498,6
7499,3
7500,4
7501,0
7502,0
7503,0
7504,5
7505,4
7506,5
7507,1
7508,0
7509,1
7510,4
7511,5
7512,2
7513,0
7514,1
7515,0
7516,1
7517,6
7518,6
7519,0
7520,4
7521,5
7522,5
7523,4
7524,7
7525,4
7526,3
7527,4
7528,4
7529,1
7530,1
7531,1
7532,3
7533,1
7534,5
7535,0
7536,1
7537,1
7538,1
7539,1
7540,0
7541,1
7542,5
7543,0
7544,4
7545,1
7546,3
7547,6
7548,4
7549,4
7550,5
7551,1
7552,0
7553,7
7554,4
7555,2
7556,5
7557,6
7558,3
7559,7
7560,1
7561,0
7562,7
7563,0
7564,3
7565,4
7566,1
7567,6
7568,6
7569,3
7570,2
7571,5
7572,1
7573,4
7574,7
7575,9
7576,3
7577,2
7578,4
7579,3
7580,1
7581,0
7582,3
7583,0
7584,4
7585,5
7586,3
7587,1
7588,6
7589,4
7590,1
7591,8
7592,9
7593,2
7594,3
7595,0
7596,0
7597,1
7598,5
7599,7
7600,1
7601,5
7602,7
7603,7
7604,2
7605,2
7606,0
7607,5
7608,7
7609,4
7610,4
7611,0
7612,5
7613,0
7614,4
7615,6
7616,1
7617,4
7618,7
7619,0
7620,7
7621,9
7622,9
7623,3
7624,2
7625,2
7626,4
7627,3
7628,7
7629,1
7630,5
7631,0
7632,4
7633,4
7634,1
7635,4
7636,4
7637,1
7638,0
7639,4
7640,1
7641,3
7642,4
7643,7
7644,3
7645,8
7646,6
7647,5
7648,0
7649,5
7650,0
7651,4
7652,1
7653,0
7654,6
7655,5
7656,1
7657,5
7658,6
7659,5
7660,0
7661,5
7662,1
7663,1
7664,2
7665,1
7666,0
7667,9
7668,0
7669,2
7670,4
7671,2
7672,3
7673,4
7674,4
7675,1
7676,5
7677,4
7678,0
7679,3
7680,8
7681,0
7682,7
7683,1
7684,0
7685,0
7686,4
7687,6
7688,2
7689,0
7690,2
7691,5
7692,0
7693,7
7694,4
7695,1
7696,0
7697,5
7698,0
7699,0
7700,1
7701,7
7702,5
7703,0
7704,6
7705,4
7706,3
7707,5
7708,2
7709,4
7710,7
7711,1
7712,1
7713,1
7714,9
7715,0
7716,6
7717,1
7718,1
7719,3
7720,3
7721,0
7722,0
7723,1
7724,2
7725,4
7726,8
7727,7
7728,5
7729,1
7730,0
7731,1
7732,1
7733,3
7734,3
7735,5
7736,4
7737,3
7738,6
7739,6
7740,2
7741,2
7742,2
7743,6
7744,4
7745,4
7746,7
7747,5
7748,4
7749,1
7750,4
7751,5
7752,5
7753,4
7754,1
7755,7
7756,3
7757,9
7758,0
7759,1
7760,5
7761,0
7762,9
7763,7
7764,7
7765,7
7766,0
7767,5
7768,4
7769,4
7770,0
7771,6
7772,4
7773,3
7774,1
7775,1
7776,4
7777,7
7778,1
7779,6
7780,8
7781,4
7782,2
7783,2
7784,1
7785,9
7786,9
7787,4
7788,5
7789,4
7790,2
7791,1
7792,5
7793,4
7794,1
7795,0
7796,1
7797,4
7798,5
7799,1
7800,9
7801,4
7802,4
7803,4
7804,6
7805,0
7806,7
7807,0
7808,3
7809,5
7810,7
7811,3
7812,6
7813,1
7814,3
7815,6
7816,2
7817,1
7818,3
7819,1
7820,4
7821,2
7822,3
7823,4
7824,6
7825,3
7826,4
7827,5
7828,2
7829,4
7830,3
7831,0
7832,7
7833,7
7834,1
7835,2
7836,7
7837,1
7838,4
7839,4
7840,4
7841,2
7842,2
7843,4
7844,3
7845,4
7846,3
7847,1
7848,1
7849,2
7850,0
7851,1
7852,4
7853,1
7854,4
7855,2
7856,6
7857,5
7858,6
7859,2
7860,1
7861,5
7862,6
7863,4
7864,3
7865,2
7866,0
7867,0
7868,2
7869,7
7870,3
7871,4
7872,7
7873,2
7874,0
7875,1
7876,5
7877,0
7878,0
7879,3
7880,0
7881,4
7882,1
7883,4
7884,4
7885,2
7886,0
7887,2
7888,0
7889,4
7890,4
7891,1
7892,0
7893,6
7894,1
7895,1
7896,4
7897,2
7898,3
7899,5
7900,0
7901,2
7902,6
7903,4
7904,4
7905,2
7906,0
7907,0
7908,2
7909,4
7910,2
7911,0
7912,3
7913,9
7914,3
7915,1
7916,2
7917,6
7918,5
7919,3
7920,7
7921,7
7922,4
7923,1
7924,1
7925,0
7926,3
7927,2
7928,6
7929,2
7930,4
7931,6
7932,4
7933,2
7934,4
7935,3
7936,5
7937,1
7938,2
7939,1
7940,4
7941,7
7942,2
7943,2
7944,7
7945,5
7946,4
7947,1
7948,1
7949,1
7950,0
7951,2
7952,1
7953,0
7954,3
7955,8
7956,0
7957,2
7958,2
7959,4
7960,1
7961,2
7962,7
7963,0
7964,6
7965,7
7966,8
7967,6
7968,2
7969,7
7970,6
7971,0
7972,2
7973,6
7974,1
7975,1
7976,1
7977,4
7978,3
7979,2
7980,1
7981,0
7982,0
7983,2
7984,5
7985,2
7986,5
7987,1
7988,7
7989,1
7990,5
7991,0
7992,5
7993,8
7994,2
7995,7
7996,4
7997,4
7998,4
7999,1
8000,4
8001,1
8002,7
8003,4
8004,2
8005,4
8006,0
8007,7
8008,5
8009,5
8010,1
8011,3
8012,4
8013,5
8014,2
8015,3
8016,0
8017,6
8018,1
8019,2
8020,9
8021,0
8022,7
8023,4
8024,5
8025,7
8026,7
8027,5
8028,3
8029,3
8030,1
8031,6
8032,2
8033,4
8034,3
8035,6
8036,0
8037,1
8038,1
8039,1
8040,3
8041,7
8042,9
8043,0
8044,3
8045,4
8046,7
8047,1
8048,0
8049,0
8050,1
8051,6
8052,2
8053,2
8054,4
8055,4
8056,1
8057,4
8058,2
8059,0
8060,4
8061,4
8062,7
8063,5
8064,2
8065,7
8066,4
8067,3
8068,4
8069,7
8070,2
8071,7
8072,4
8073,1
8074,1
8075,1
8076,4
8077,4
8078,4
8079,0
8080,7
8081,9
8082,4
8083,1
8084,5
8085,5
8086,9
8087,9
8088,4
8089,3
8090,9
8091,2
8092,8
8093,6
8094,6
8095,4
8096,3
8097,3
8098,4
8099,4
8100,5
8101,5
8102,4
8103,5
8104,7
8105,6
8106,4
8107,1
8108,2
8109,5
8110,0
8111,6
8112,6
8113,1
8114,1
8115,3
8116,5
8117,3
8118,0
8119,0
8120,4
8121,4
8122,4
8123,9
8124,5
8125,3
8126,0
8127,2
8128,5
8129,5
8130,2
8131,7
8132,1
8133,6
8134,7
8135,1
8136,5
8137,1
8138,6
8139,5
8140,1
8141,0
8142,1
8143,1
8144,3
8145,3
8146,6
8147,9
8148,1
8149,1
8150,3
8151,2
8152,7
8153,1
8154,6
8155,7
8156,5
8157,6
8158,1
8159,3
8160,2
8161,4
8162,1
8163,5
8164,4
8165,6
8166,5
8167,3
8168,3
8169,4
8170,6
8171,7
8172,2
8173,2
8174,5
8175,2
8176,0
8177,7
8178,5
8179,1
8180,0
8181,2
8182,5
8183,1
8184,5
8185,1
8186,5
8187,4
8188,6
8189,1
8190,7
8191,0
8192,1
8193,5
8194,4
8195,4
8196,4
8197,6
8198,0
8199,5
8200,5
8201,5
8202,3
8203,1
8204,1
8205,6
8206,2
8207,6
8208,5
8209,0
8210,5
8211,1
8212,4
8213,6
8214,2
8215,2
8216,1
8217,0
8218,0
8219,7
8220,0
8221,3
8222,4
8223,5
8224,9
8225,8
8226,6
8227,2
8228,3
8229,0
8230,4
8231,3
8232,1
8233,1
8234,4
8235,9
8236,1
8237,2
8238,7
8239,5
8240,3
8241,4
8242,0
8243,1
8244,7
8245,1
8246,4
8247,7
8248,1
8249,2
8250,1
8251,5
8252,5
8253,9
8254,1
8255,1
8256,9
8257,1
8258,1
8259,7
8260,3
8261,0
8262,9
8263,6
8264,1
8265,7
8266,3
8267,5
8268,2
8269,0
8270,1
8271,7
8272,1
8273,3
8274,4
8275,7
8276,7
8277,2
8278,2
8279,7
8280,5
8281,7
8282,5
8283,7
8284,4
8285,4
8286,5
8287,0
8288,6
8289,1
8290,9
8291,0
8292,1
8293,5
8294,7
8295,5
8296,7
8297,1
8298,0
8299,1
8300,0
8301,5
8302,7
8303,0
8304,5
8305,1
8306,1
8307,6
8308,5
8309,2
8310,1
8311,1
8312,8
8313,4
8314,5
8315,7
8316,4
8317,0
8318,6
8319,6
8320,4
8321,1
8322,0
8323,8
8324,1
8325,5
8326,8
8327,0
8328,1
8329,1
8330,3
8331,7
8332,0
8333,1
8334,1
8335,9
8336,0
8337,4
8338,8
8339,6
8340,3
8341,2
8342,2
8343,1
8344,0
8345,0
8346,3
8347,4
8348,6
8349,2
8350,4
8351,0
8352,4
8353,5
8354,7
8355,1
8356,6
8357,4
8358,1
8359,4
8360,4
8361,3
8362,0
8363,2
8364,2
8365,7
8366,1
8367,2
8368,6
8369,3
8370,1
8371,4
8372,1
8373,5
8374,0
8375,1
8376,4
8377,0
8378,0
8379,8
8380,1
8381,2
8382,1
8383,3
8384,1
8385,4
8386,4
8387,4
8388,4
8389,0
8390,6
8391,1
8392,1
8393,5
8394,8
8395,4
8396,2
8397,3
8398,0
8399,4
8400,1
8401,3
8402,0
8403,8
8404,0
8405,0
8406,1
8407,7
8408,1
8409,3
8410,5
8411,7
8412,7
8413,4
8414,2
8415,1
8416,1
8417,5
8418,0
8419,1
8420,2
8421,3
8422,0
8423,4
8424,7
8425,2
8426,2
8427,2
8428,1
8429,4
8430,0
8431,0
8432,6
8433,2
8434,0
8435,3
8436,5
8437,0
8438,2
8439,5
8440,4
8441,3
8442,1
8443,2
8444,6
8445,5
8446,6
8447,0
8448,6
8449,6
8450,6
8451,2
8452,9
8453,1
8454,5
8455,3
8456,7
8457,2
8458,3
8459,7
8460,6
8461,2
8462,5
8463,6
8464,1
8465,4
8466,4
8467,2
8468,3
8469,0
8470,4
8471,9
8472,4
8473,3
8474,9
8475,4
8476,0
8477,2
8478,4
8479,0
8480,6
8481,3
8482,4
8483,2
8484,3
8485,0
8486,1
8487,3
8488,7
8489,5
8490,0
8491,4
8492,0
8493,7
8494,5
8495,6
8496,1
8497,5
8498,0
8499,4
8500,1
8501,1
8502,1
8503,3
8504,0
8505,5
8506,6
8507,0
8508,4
8509,3
8510,4
8511,6
8512,4
8513,4
8514,4
8515,2
8516,2
8517,6
8518,6
8519,1
8520,2
8521,0
8522,1
8523,3
8524,4
8525,4
8526,0
8527,9
8528,4
8529,6
8530,2
8531,1
8532,2
8533,1
8534,9
8535,7
8536,7
8537,0
8538,1
8539,4
8540,4
8541,2
8542,8
8543,1
8544,7
8545,4
8546,1
8547,4
8548,5
8549,9
8550,4
8551,7
8552,0
8553,1
8554,1
8555,0
8556,7
8557,1
8558,0
8559,4
8560,6
8561,2
8562,5
8563,7
8564,5
8565,1
8566,5
8567,4
8568,5
8569,0
8570,7
8571,1
8572,4
8573,2
8574,3
8575,0
8576,5
8577,4
8578,0
8579,5
8580,0
8581,9
8582,7
8583,3
8584,2
8585,0
8586,5
8587,1
8588,0
8589,4
8590,1
8591,1
8592,7
